accession	genbank_accession_rev	strain	date	region	country	division	location	host	date_submitted	sra_accession	abbr_authors	authors	institution	clade	outbreak	lineage	coverage	missing_data	divergence	nonACGTN	QC_missing_data	QC_mixed_sites	QC_rare_mutations	QC_frame_shifts	QC_stop_codons	frame_shifts	is_reverse_complement	num_date
PP155391	PP155391.1	MpxV/human/USA/WA-UW-123668/2023	2023-12-XX	North America	USA	Washington		Homo sapiens	2024-01-24	SRR27584536	Sereewit et al.	Sereewit,J.,Nunley,E.B.,Xie,H.,Roychoudhury,P.,Greninger,A.L.	University of Washington Dept. Laboratory Medicine and Pathology, Virology Division	IIb	hMPXV-1	B.1.20	0.9999847877125284	2	618	1	good	good	good	mediocre	good	OPG150:empty range,OPG151:2-1165	False	[2023.9164383561645:2023.9986301369863]
PP182134	PP182134.1	MPXV/Germany/2023/ON/RKI1081	2023-12-XX	Europe	Germany			Homo sapiens	2024-01-28		Brinkmann et al.	Brinkmann,A.,Kohl,C.,Schrick,L.,Michel,J.,Schaade,L.,Nitsche,A.	Robert Koch Institute, Centre for Biological Threats, Highly Pathogenic Viruses	IIb	hMPXV-1	B.1	0.9647277761156944	446	585	0	good	good	good	good	good		False	[2023.9164383561645:2023.9986301369863]
PP208823	PP208823.1	MPV/Human/USA/CA-LACPHL-MA00566/2023	2023-12-22	North America	USA			Homo sapiens	2024-01-31		McCann et al.	McCann,S.P.,Garrigues,J.M.,Green,N.M.	Los Angeles County Department of Public Health Laboratory	IIb	hMPXV-1	B.1.20	0.973829794786242	2558	596	1	good	good	good	good	good		False	2023.9739726027397
PP338777	PP338777.1	MPXV/Human/USA/CA-LACPHL-MA00567/2024	2024-01-24	North America	USA			Homo sapiens	2024-02-20		McCann et al.	McCann,S.P.,Green,N.M.	Los Angeles County Department of Public Health Laboratory, Sequencing Unit	IIb	hMPXV-1	B.1.20	0.9794279165758156	1027	601	2	good	good	good	good	good		False	2024.0642076502731
PP338778	PP338778.1	MPXV/Human/USA/CA-LACPHL-MA00568/2024	2024-01-25	North America	USA			Homo sapiens	2024-02-20		McCann et al.	McCann,S.P.,Green,N.M.	Los Angeles County Department of Public Health Laboratory, Sequencing Unit	IIb	hMPXV-1	B.1.20	0.9276351484972796	11127	559	1	mediocre	good	good	good	good		False	2024.0669398907103
PP338780	PP338780.1	MPXV/Human/USA/CA-LACPHL-MA00570/2024	2024-01-27	North America	USA			Homo sapiens	2024-02-20		McCann et al.	McCann,S.P.,Green,N.M.	Los Angeles County Department of Public Health Laboratory, Sequencing Unit	IIb	hMPXV-1	B.1.20	0.7866527389723593	38963	485	1	bad	good	good	good	good		False	2024.0724043715848
PP338781	PP338781.1	MPXV/Human/USA/CA-LACPHL-MA00571/2024	2024-01-19	North America	USA			Homo sapiens	2024-02-20		McCann et al.	McCann,S.P.,Green,N.M.	Los Angeles County Department of Public Health Laboratory, Sequencing Unit	IIb	hMPXV-1	B.1.20	0.8248000851888099	31355	496	1	bad	good	good	good	mediocre	OPG205:549-788	False	2024.0505464480875
PP338784	PP338784.2	MPXV/Human/USA/CA-LACPHL-MA00574/2024	2024-01-22	North America	USA			Homo sapiens	2024-02-20		McCann et al.	McCann,S.P.,Green,N.M.	Los Angeles County Department of Public Health Laboratory, Sequencing Unit	IIb	hMPXV-1	B.1.20	0.984797854053314	1221	602	1	good	good	good	good	good		False	2024.058743169399
PP437881	PP437881.1	MPXV/Human/USA/CA-LACPHL-MA00585/2024	2024-02-07	North America	USA			Homo sapiens	2024-03-11		McCann et al.	McCann,S.P.,Green,N.M.,Garrigues,J.M.	Los Angeles County Department of Public Health Laboratory, Sequencing Unit	IIb	hMPXV-1	B.1.20	0.9814714338595094	1058	609	2	good	good	good	good	good		False	2024.1024590163934
PP481184	PP481184.1	MPXV/PT0804/2023	2023-11-30	Europe	Portugal			Homo sapiens	2024-03-19		Isidro et al.	Isidro,J.,Borges,V.,Pinto,M.,Sobral,D.,Santos,J.,Nunes,A.,Mixao,V.,Ferreira,R.,Santos,D.,Duarte,S.,Vieira,L.,Borrego,M.J.,Nuncio,S.,Lopes de Carvalho,I.,Pelerito,A.,Cordeiro,R.,Gomes,J.P.	National Institute of Health Doutor Ricardo Jorge, Portugal (INSA), Department of Infectious Diseases	IIb	hMPXV-1	C.1	0.984295848566749	1535	617	0	good	good	good	good	good		False	2023.9136986301369
PP481194	PP481194.1	MPXV/PT0815/2024	2024-01-13	Europe	Portugal			Homo sapiens	2024-03-19		Isidro et al.	Isidro,J.,Borges,V.,Pinto,M.,Sobral,D.,Santos,J.,Nunes,A.,Mixao,V.,Ferreira,R.,Santos,D.,Duarte,S.,Vieira,L.,Borrego,M.J.,Nuncio,S.,Lopes de Carvalho,I.,Pelerito,A.,Cordeiro,R.,Gomes,J.P.	National Institute of Health Doutor Ricardo Jorge, Portugal (INSA), Department of Infectious Diseases	IIb	hMPXV-1	C.1	0.98540127478969	1945	623	0	good	good	good	good	good		False	2024.0341530054645
PP481195	PP481195.1	MPXV/PT0817/2024	2024-01-18	Europe	Portugal			Homo sapiens	2024-03-19		Isidro et al.	Isidro,J.,Borges,V.,Pinto,M.,Sobral,D.,Santos,J.,Nunes,A.,Mixao,V.,Ferreira,R.,Santos,D.,Duarte,S.,Vieira,L.,Borrego,M.J.,Nuncio,S.,Lopes de Carvalho,I.,Pelerito,A.,Cordeiro,R.,Gomes,J.P.	National Institute of Health Doutor Ricardo Jorge, Portugal (INSA), Department of Infectious Diseases	IIb	hMPXV-1	B.1.20	0.9824906571201112	1997	598	0	good	good	good	good	good		False	2024.0478142076502
PP481198	PP481198.1	MPXV/PT0820/2024	2024-02-15	Europe	Portugal			Homo sapiens	2024-03-19		Isidro et al.	Isidro,J.,Borges,V.,Pinto,M.,Sobral,D.,Santos,J.,Nunes,A.,Mixao,V.,Ferreira,R.,Santos,D.,Duarte,S.,Vieira,L.,Borrego,M.J.,Nuncio,S.,Lopes de Carvalho,I.,Pelerito,A.,Cordeiro,R.,Gomes,J.P.	National Institute of Health Doutor Ricardo Jorge, Portugal (INSA), Department of Infectious Diseases	IIb	hMPXV-1	C.1	0.9891181436952674	812	620	0	good	good	good	good	good		False	2024.1243169398906
PP481200	PP481200.1	MPXV/PT0822/2024	2024-02-19	Europe	Portugal			Homo sapiens	2024-03-19		Isidro et al.	Isidro,J.,Borges,V.,Pinto,M.,Sobral,D.,Santos,J.,Nunes,A.,Mixao,V.,Ferreira,R.,Santos,D.,Duarte,S.,Vieira,L.,Borrego,M.J.,Nuncio,S.,Lopes de Carvalho,I.,Pelerito,A.,Cordeiro,R.,Gomes,J.P.	National Institute of Health Doutor Ricardo Jorge, Portugal (INSA), Department of Infectious Diseases	IIb	hMPXV-1	C.1	0.974833805759372	3601	611	0	good	good	good	good	good		False	2024.1352459016393
PP507065	PP507065.1	MPXV/Human/USA/CA-LACPHL-MA00598/2023	2023-10-26	North America	USA			Homo sapiens	2024-03-26		Garrigues et al.	Garrigues,J.M.,Green,N.M.	Los Angeles County Public Health Laboratories	IIb	hMPXV-1	B.1.20	0.9710611584663986	3389	594	3	good	good	good	good	good		False	2023.817808219178
PP507071	PP507071.1	MPXV/Human/USA/CA-LACPHL-MA00613/2023	2023-12-07	North America	USA			Homo sapiens	2024-03-26		Garrigues et al.	Garrigues,J.M.,Green,N.M.	Los Angeles County Public Health Laboratories	IIb	hMPXV-1	B.1.20	0.969823892418703	4989	599	0	good	good	good	good	good		False	2023.9328767123288
PP507080	PP507080.1	MPXV/Human/USA/CA-LACPHL-MA00604/2023	2023-10-17	North America	USA			Homo sapiens	2024-03-26		Garrigues et al.	Garrigues,J.M.,Green,N.M.	Los Angeles County Public Health Laboratories	IIb	hMPXV-1	B.1.20	0.9893615402948142	1338	615	1	good	good	good	good	good		False	2023.7931506849316
PP507093	PP507093.1	MPXV/Human/USA/CA-LACPHL-MA00596/2023	2023-09-01	North America	USA			Homo sapiens	2024-03-26		Garrigues et al.	Garrigues,J.M.,Green,N.M.	Los Angeles County Public Health Laboratories	IIb	hMPXV-1	B.1.20	0.9595150322754032	4975	580	1	good	good	good	good	good		False	2023.6671232876713
PP507095	PP507095.1	MPXV/Human/USA/CA-LACPHL-MA00615/2023	2023-11-27	North America	USA			Homo sapiens	2024-03-26		Garrigues et al.	Garrigues,J.M.,Green,N.M.	Los Angeles County Public Health Laboratories	IIb	hMPXV-1	B.1.20	0.9237813690044572	11668	559	3	mediocre	good	good	good	good		False	2023.9054794520548
PP533275	PP533275.1	NY-NYCPHL-001208	2023-05-XX	North America	USA	New York	New York City	Homo sapiens	2024-03-31		Clabby et al.	Clabby,T.T.,Wang,J.C.,Amin,H.S.,Taki,F.,Su,M.,De La Cruz,N.,Olsen,A.,Thi,C.,Silver,S.,Akther,S.,Chowdhury,M.,Omoregie,E.,Siemetzki-Kapoor,U.	NYC Department of Health and Mental Hygiene, Public Health Laboratory	IIb	hMPXV-1	B.1.20	0.9910653164916408	210	609	2	good	good	good	good	good	OPG023:386-661	False	[2023.3301369863013:2023.4123287671232]
PP533278	PP533278.1	NY-NYCPHL-001192	2023-01-XX	North America	USA	New York	New York City	Homo sapiens	2024-03-31		Clabby et al.	Clabby,T.T.,Wang,J.C.,Amin,H.S.,Taki,F.,Su,M.,De La Cruz,N.,Olsen,A.,Thi,C.,Silver,S.,Akther,S.,Chowdhury,M.,Omoregie,E.,Siemetzki-Kapoor,U.	NYC Department of Health and Mental Hygiene, Public Health Laboratory	IIb	hMPXV-1	B.1	0.9921808842395632	0	614	0	good	good	good	good	good		False	[2023.0013698630137:2023.0835616438355]
PP533282	PP533282.1	NY-NYCPHL-001196	2023-01-XX	North America	USA	New York	New York City	Homo sapiens	2024-03-31		Clabby et al.	Clabby,T.T.,Wang,J.C.,Amin,H.S.,Taki,F.,Su,M.,De La Cruz,N.,Olsen,A.,Thi,C.,Silver,S.,Akther,S.,Chowdhury,M.,Omoregie,E.,Siemetzki-Kapoor,U.	NYC Department of Health and Mental Hygiene, Public Health Laboratory	IIb	hMPXV-1	B.1	0.992226521101978	0	612	0	good	good	good	good	good		False	[2023.0013698630137:2023.0835616438355]
PP533283	PP533283.1	NY-NYCPHL-001197	2023-02-XX	North America	USA	New York	New York City	Homo sapiens	2024-03-31		Clabby et al.	Clabby,T.T.,Wang,J.C.,Amin,H.S.,Taki,F.,Su,M.,De La Cruz,N.,Olsen,A.,Thi,C.,Silver,S.,Akther,S.,Chowdhury,M.,Omoregie,E.,Siemetzki-Kapoor,U.	NYC Department of Health and Mental Hygiene, Public Health Laboratory	IIb	hMPXV-1	B.1	0.9922214503394876	0	606	0	good	good	good	good	good		False	[2023.0863013698631:2023.1602739726027]
PP533284	PP533284.1	NY-NYCPHL-001198	2023-02-XX	North America	USA	New York	New York City	Homo sapiens	2024-03-31		Clabby et al.	Clabby,T.T.,Wang,J.C.,Amin,H.S.,Taki,F.,Su,M.,De La Cruz,N.,Olsen,A.,Thi,C.,Silver,S.,Akther,S.,Chowdhury,M.,Omoregie,E.,Siemetzki-Kapoor,U.	NYC Department of Health and Mental Hygiene, Public Health Laboratory	IIb	hMPXV-1	B.1	0.9922214503394876	0	605	0	good	good	good	good	good		False	[2023.0863013698631:2023.1602739726027]
PP533287	PP533287.1	NY-NYCPHL-001201	2023-02-XX	North America	USA	New York	New York City	Homo sapiens	2024-03-31		Clabby et al.	Clabby,T.T.,Wang,J.C.,Amin,H.S.,Taki,F.,Su,M.,De La Cruz,N.,Olsen,A.,Thi,C.,Silver,S.,Akther,S.,Chowdhury,M.,Omoregie,E.,Siemetzki-Kapoor,U.	NYC Department of Health and Mental Hygiene, Public Health Laboratory	IIb	hMPXV-1	B.1	0.9922113088145064	0	613	0	good	good	good	good	good		False	[2023.0863013698631:2023.1602739726027]
PP533290	PP533290.1	NY-NYCPHL-001212	2023-06-XX	North America	USA	New York	New York City	Homo sapiens	2024-03-31		Clabby et al.	Clabby,T.T.,Wang,J.C.,Amin,H.S.,Taki,F.,Su,M.,De La Cruz,N.,Olsen,A.,Thi,C.,Silver,S.,Akther,S.,Chowdhury,M.,Omoregie,E.,Siemetzki-Kapoor,U.	NYC Department of Health and Mental Hygiene, Public Health Laboratory	IIb	hMPXV-1	B.1.20	0.9882003356844768	772	607	1	good	good	good	good	good		False	[2023.4150684931508:2023.4945205479453]
PP533293	PP533293.1	NY-NYCPHL-001215	2023-07-XX	North America	USA	New York	New York City	Homo sapiens	2024-03-31		Clabby et al.	Clabby,T.T.,Wang,J.C.,Amin,H.S.,Taki,F.,Su,M.,De La Cruz,N.,Olsen,A.,Thi,C.,Silver,S.,Akther,S.,Chowdhury,M.,Omoregie,E.,Siemetzki-Kapoor,U.	NYC Department of Health and Mental Hygiene, Public Health Laboratory	IIb	hMPXV-1	B.1.20	0.9912630762287724	120	613	1	good	good	good	good	good		False	[2023.4972602739726:2023.5794520547945]
PP533298	PP533298.1	NY-NYCPHL-001234	2023-10-XX	North America	USA	New York	New York City	Homo sapiens	2024-03-31		Clabby et al.	Clabby,T.T.,Wang,J.C.,Amin,H.S.,Taki,F.,Su,M.,De La Cruz,N.,Olsen,A.,Thi,C.,Silver,S.,Akther,S.,Chowdhury,M.,Omoregie,E.,Siemetzki-Kapoor,U.	NYC Department of Health and Mental Hygiene, Public Health Laboratory	IIb	hMPXV-1	B.1.20	0.9918208601027336	65	614	1	good	good	good	good	good		False	[2023.7493150684932:2023.831506849315]
PP533302	PP533302.1	NY-NYCPHL-001262	2024-01-XX	North America	USA	New York	New York City	Homo sapiens	2024-03-31		Clabby et al.	Clabby,T.T.,Wang,J.C.,Amin,H.S.,Taki,F.,Su,M.,De La Cruz,N.,Olsen,A.,Thi,C.,Silver,S.,Akther,S.,Chowdhury,M.,Omoregie,E.,Siemetzki-Kapoor,U.	NYC Department of Health and Mental Hygiene, Public Health Laboratory	IIb	hMPXV-1	B.1	0.937695541278542	10753	579	0	mediocre	good	good	good	good		False	[2024.0013661202186:2024.0833333333333]
PP533305	PP533305.1	NY-NYCPHL-001270	2024-01-XX	North America	USA	New York	New York City	Homo sapiens	2024-03-31		Clabby et al.	Clabby,T.T.,Wang,J.C.,Amin,H.S.,Taki,F.,Su,M.,De La Cruz,N.,Olsen,A.,Thi,C.,Silver,S.,Akther,S.,Chowdhury,M.,Omoregie,E.,Siemetzki-Kapoor,U.	NYC Department of Health and Mental Hygiene, Public Health Laboratory	IIb	hMPXV-1	B.1	0.9842096456044096	1564	608	0	good	good	good	good	good		False	[2024.0013661202186:2024.0833333333333]
PP533307	PP533307.1	NY-NYCPHL-001273	2024-01-XX	North America	USA	New York	New York City	Homo sapiens	2024-03-31		Clabby et al.	Clabby,T.T.,Wang,J.C.,Amin,H.S.,Taki,F.,Su,M.,De La Cruz,N.,Olsen,A.,Thi,C.,Silver,S.,Akther,S.,Chowdhury,M.,Omoregie,E.,Siemetzki-Kapoor,U.	NYC Department of Health and Mental Hygiene, Public Health Laboratory	IIb	hMPXV-1	B.1.20	0.9813548063222268	2132	609	0	good	good	good	good	good		False	[2024.0013661202186:2024.0833333333333]
PP533311	PP533311.1	NY-NYCPHL-001277	2024-02-XX	North America	USA	New York	New York City	Homo sapiens	2024-03-31		Clabby et al.	Clabby,T.T.,Wang,J.C.,Amin,H.S.,Taki,F.,Su,M.,De La Cruz,N.,Olsen,A.,Thi,C.,Silver,S.,Akther,S.,Chowdhury,M.,Omoregie,E.,Siemetzki-Kapoor,U.	NYC Department of Health and Mental Hygiene, Public Health Laboratory	IIb	hMPXV-1	B.1.20	0.9799704881623048	2402	609	0	good	good	good	good	good		False	[2024.0860655737704:2024.1625683060108]
PP533317	PP533317.1	NY-NYCPHL-001282	2024-02-XX	North America	USA	New York	New York City	Homo sapiens	2024-03-31		Clabby et al.	Clabby,T.T.,Wang,J.C.,Amin,H.S.,Taki,F.,Su,M.,De La Cruz,N.,Olsen,A.,Thi,C.,Silver,S.,Akther,S.,Chowdhury,M.,Omoregie,E.,Siemetzki-Kapoor,U.	NYC Department of Health and Mental Hygiene, Public Health Laboratory	IIb	hMPXV-1	B.1.20	0.9678310827599146	5660	601	0	good	good	good	good	good		False	[2024.0860655737704:2024.1625683060108]
PP533318	PP533318.1	NY-NYCPHL-001283	2024-02-XX	North America	USA	New York	New York City	Homo sapiens	2024-03-31		Clabby et al.	Clabby,T.T.,Wang,J.C.,Amin,H.S.,Taki,F.,Su,M.,De La Cruz,N.,Olsen,A.,Thi,C.,Silver,S.,Akther,S.,Chowdhury,M.,Omoregie,E.,Siemetzki-Kapoor,U.	NYC Department of Health and Mental Hygiene, Public Health Laboratory	IIb	hMPXV-1	B.1.20	0.9747577443220136	4281	605	0	good	good	good	good	good		False	[2024.0860655737704:2024.1625683060108]
PP533322	PP533322.1	NY-NYCPHL-001287	2024-02-XX	North America	USA	New York	New York City	Homo sapiens	2024-03-31		Clabby et al.	Clabby,T.T.,Wang,J.C.,Amin,H.S.,Taki,F.,Su,M.,De La Cruz,N.,Olsen,A.,Thi,C.,Silver,S.,Akther,S.,Chowdhury,M.,Omoregie,E.,Siemetzki-Kapoor,U.	NYC Department of Health and Mental Hygiene, Public Health Laboratory	IIb	hMPXV-1	B.1	0.9472184332358056	9612	586	0	mediocre	good	good	good	good		False	[2024.0860655737704:2024.1625683060108]
PP533323	PP533323.1	NY-NYCPHL-001288	2024-02-XX	North America	USA	New York	New York City	Homo sapiens	2024-03-31		Clabby et al.	Clabby,T.T.,Wang,J.C.,Amin,H.S.,Taki,F.,Su,M.,De La Cruz,N.,Olsen,A.,Thi,C.,Silver,S.,Akther,S.,Chowdhury,M.,Omoregie,E.,Siemetzki-Kapoor,U.	NYC Department of Health and Mental Hygiene, Public Health Laboratory	IIb	hMPXV-1	B.1	0.9646466439158456	5438	590	0	good	good	good	good	good		False	[2024.0860655737704:2024.1625683060108]
PP533327	PP533327.1	NY-NYCPHL-001220	2023-09-XX	North America	USA	New York	New York City	Homo sapiens	2024-03-31		Clabby et al.	Clabby,T.T.,Wang,J.C.,Amin,H.S.,Taki,F.,Su,M.,De La Cruz,N.,Olsen,A.,Thi,C.,Silver,S.,Akther,S.,Chowdhury,M.,Omoregie,E.,Siemetzki-Kapoor,U.	NYC Department of Health and Mental Hygiene, Public Health Laboratory	IIb	hMPXV-1	B.1.20	0.981988651633546	1940	594	2	good	good	good	good	good		False	[2023.6671232876713:2023.7465753424658]
PP533332	PP533332.1	NY-NYCPHL-001227	2023-10-XX	North America	USA	New York	New York City	Homo sapiens	2024-03-31		Clabby et al.	Clabby,T.T.,Wang,J.C.,Amin,H.S.,Taki,F.,Su,M.,De La Cruz,N.,Olsen,A.,Thi,C.,Silver,S.,Akther,S.,Chowdhury,M.,Omoregie,E.,Siemetzki-Kapoor,U.	NYC Department of Health and Mental Hygiene, Public Health Laboratory	IIb	hMPXV-1	B.1.20	0.9853759209772374	1350	607	0	good	good	good	good	good		False	[2023.7493150684932:2023.831506849315]
PP533337	PP533337.1	NY-NYCPHL-001243	2023-11-XX	North America	USA	New York	New York City	Homo sapiens	2024-03-31		Clabby et al.	Clabby,T.T.,Wang,J.C.,Amin,H.S.,Taki,F.,Su,M.,De La Cruz,N.,Olsen,A.,Thi,C.,Silver,S.,Akther,S.,Chowdhury,M.,Omoregie,E.,Siemetzki-Kapoor,U.	NYC Department of Health and Mental Hygiene, Public Health Laboratory	IIb	hMPXV-1	C.1	0.9851223828527096	1395	621	5	good	good	good	good	good		False	[2023.8342465753424:2023.9136986301369]
PP533345	PP533345.1	NY-NYCPHL-001254	2023-12-XX	North America	USA	New York	New York City	Homo sapiens	2024-03-31		Clabby et al.	Clabby,T.T.,Wang,J.C.,Amin,H.S.,Taki,F.,Su,M.,De La Cruz,N.,Olsen,A.,Thi,C.,Silver,S.,Akther,S.,Chowdhury,M.,Omoregie,E.,Siemetzki-Kapoor,U.	NYC Department of Health and Mental Hygiene, Public Health Laboratory	IIb	hMPXV-1	B.1.20	0.9697478309813446	4421	602	3	good	good	good	good	good		False	[2023.9164383561645:2023.9986301369863]
PP533347	PP533347.1	NY-NYCPHL-001266	2024-01-XX	North America	USA	New York	New York City	Homo sapiens	2024-03-31		Clabby et al.	Clabby,T.T.,Wang,J.C.,Amin,H.S.,Taki,F.,Su,M.,De La Cruz,N.,Olsen,A.,Thi,C.,Silver,S.,Akther,S.,Chowdhury,M.,Omoregie,E.,Siemetzki-Kapoor,U.	NYC Department of Health and Mental Hygiene, Public Health Laboratory	IIb	hMPXV-1	B.1.20	0.990710363117302	298	615	0	good	good	good	good	good		False	[2024.0013661202186:2024.0833333333333]
PP533352	PP533352.1	NY-NYCPHL-001292	2024-03-XX	North America	USA	New York	New York City	Homo sapiens	2024-03-31		Clabby et al.	Clabby,T.T.,Wang,J.C.,Amin,H.S.,Taki,F.,Su,M.,De La Cruz,N.,Olsen,A.,Thi,C.,Silver,S.,Akther,S.,Chowdhury,M.,Omoregie,E.,Siemetzki-Kapoor,U.	NYC Department of Health and Mental Hygiene, Public Health Laboratory	IIb	hMPXV-1	B.1.20	0.9540538210730748	7527	593	0	mediocre	good	good	good	good		False	[2024.1653005464482:2024.2472677595629]
PP533355	PP533355.1	NY-NYCPHL-001295	2024-02-XX	North America	USA	New York	New York City	Homo sapiens	2024-03-31		Clabby et al.	Clabby,T.T.,Wang,J.C.,Amin,H.S.,Taki,F.,Su,M.,De La Cruz,N.,Olsen,A.,Thi,C.,Silver,S.,Akther,S.,Chowdhury,M.,Omoregie,E.,Siemetzki-Kapoor,U.	NYC Department of Health and Mental Hygiene, Public Health Laboratory	IIb	hMPXV-1	B.1.20	0.9756856938577854	3260	606	1	good	good	good	good	good		False	[2024.0860655737704:2024.1625683060108]
PP556312	PP556312.1	hMpxV/USA/IL-RIPHL-050-0127/2024	2024-01-26	North America	USA	Illinois	Cook County IL	Homo sapiens	2024-04-06		Green et al.	Green,S.,Kunstman,K.,Barbian,H.,Araujo Perez,F.,Kittner,A.,Bobrovska,S.	Rush University Medical Center, Regional Innovative Public Health Laboratory (RIPHL)	IIb	hMPXV-1	B.1.20	0.8699197298297745	10	498	2	good	good	good	good	good		False	2024.0696721311476
PP556325	PP556325.1	hMpxV/USA/IL-RIPHL-050-0148/2024	2024-02-02	North America	USA	Illinois	Cook County IL	Homo sapiens	2024-04-06		Green et al.	Green,S.,Kunstman,K.,Barbian,H.,Araujo Perez,F.,Kittner,A.,Bobrovska,S.	Rush University Medical Center, Regional Innovative Public Health Laboratory (RIPHL)	IIb	hMPXV-1	B.1.20	0.8636117012915232	1339	498	1	good	good	good	good	good		False	2024.0887978142077
PP588404	PP588404.1	hMpxV/USA/IL-RIPHL-050-0162/2024	2024-03-06	North America	USA	Illinois	Cook County IL	Homo sapiens	2024-04-10		Green et al.	Green,S.,Kunstman,K.,Barbian,H.,Araujo Perez,F.,Kittner,A.,Bobrovska,S.,Newcomer,E.	Rush University Medical Center, Regional Innovative Public Health Laboratory (RIPHL)	IIb	hMPXV-1	B.1.20	0.9850666044653136	1397	614	0	good	good	good	good	good		False	2024.1789617486338
PP588405	PP588405.1	hMpxV/USA/IL-RIPHL-050-0163/2024	2024-03-04	North America	USA	Illinois	Cook County IL	Homo sapiens	2024-04-10		Green et al.	Green,S.,Kunstman,K.,Barbian,H.,Araujo Perez,F.,Kittner,A.,Bobrovska,S.,Newcomer,E.	Rush University Medical Center, Regional Innovative Public Health Laboratory (RIPHL)	IIb	hMPXV-1	B.1.20	0.9698086801312312	5118	613	0	good	good	good	good	good		False	2024.1734972677596
PP588406	PP588406.1	hMpxV/USA/IL-RIPHL-050-0164/2024	2024-03-01	North America	USA	Illinois	Cook County IL	Homo sapiens	2024-04-10		Green et al.	Green,S.,Kunstman,K.,Barbian,H.,Araujo Perez,F.,Kittner,A.,Bobrovska,S.,Newcomer,E.	Rush University Medical Center, Regional Innovative Public Health Laboratory (RIPHL)	IIb	hMPXV-1	B.1.20	0.993539848587032	391	616	0	good	good	good	good	good		False	2024.1653005464482
PP588408	PP588408.1	hMpxV/USA/IL-RIPHL-050-0170/2024	2024-03-09	North America	USA	Illinois	Cook County IL	Homo sapiens	2024-04-10		Green et al.	Green,S.,Kunstman,K.,Barbian,H.,Araujo Perez,F.,Kittner,A.,Bobrovska,S.,Newcomer,E.	Rush University Medical Center, Regional Innovative Public Health Laboratory (RIPHL)	IIb	hMPXV-1	C.1	0.9902844190680952	686	628	0	good	good	good	good	good		False	2024.1871584699454
PP601239	PP601239.1	MpxV/human/USA/CA-UW-301960/2024	2024-02-14	North America	USA	California		Homo sapiens	2024-04-15		Roychoudhury et al.	Roychoudhury,P.,Xie,X.,Sereewit,J.,Ellis,S.,Greninger,A.	University of Washington, Laboratory Medicine and Pathology	IIb	hMPXV-1	C.1	1.0	0	625	0	good	good	good	good	good		False	2024.1215846994535
PP701814	PP701814.1	MPXV/Human/USA/CA-LACPHL-MA00619/2024	2024-03-06	North America	USA			Homo sapiens	2024-04-27		Heibeck et al.	Heibeck,N.,Garrigues,J.M.,Green,N.M.	Los Angeles Department of Public Health, Los Angeles Department of Public Health Laboratory	IIb	hMPXV-1	B.1.20	0.943278450780644	2438	571	0	good	good	good	good	good		False	2024.1789617486338
PP734008	PP734008.1	hMpxV/USA/IL-RIPHL-050-0171/2024	2024-03-22	North America	USA	Illinois	Cook County IL	Homo sapiens	2024-05-04		Green et al.	Green,S.,Kunstman,K.,Barbian,H.,Araujo Perez,F.,Kittner,A.,Bobrovska,S.,Newcomer,E.	Rush University Medical Center, Regional Innovative Public Health Laboratory (RIPHL)	IIb	hMPXV-1	B.1.20	0.9894629555446252	530	613	0	good	good	good	good	good		False	2024.2226775956285
PP734013	PP734013.1	hMpxV/USA/IL-RIPHL-050-0176/2024	2024-03-15	North America	USA	Illinois	Cook County IL	Homo sapiens	2024-05-04		Green et al.	Green,S.,Kunstman,K.,Barbian,H.,Araujo Perez,F.,Kittner,A.,Bobrovska,S.,Newcomer,E.	Rush University Medical Center, Regional Innovative Public Health Laboratory (RIPHL)	IIb	hMPXV-1	B.1.20	0.9896049368943608	502	610	0	good	good	good	good	good		False	2024.2035519125684
